GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Anhui-Solar_Distributed,2055.06.09.20,0.0
Anhui-Solar_Distributed,2055.07.15.00,0.0
Anhui-Solar_Distributed,2055.07.15.04,0.0
Anhui-Solar_Distributed,2055.07.15.08,0.2173239313187799
Anhui-Solar_Distributed,2055.07.15.12,0.414229926336323
Anhui-Solar_Distributed,2055.07.15.16,0.1800596693706485
Anhui-Solar_Distributed,2055.07.15.20,0.0
Anhui-Solar_Distributed,2055.08.24.00,0.0
Anhui-Solar_Distributed,2055.08.24.04,0.0
Anhui-Solar_Distributed,2055.08.24.08,0.3344896815979085
Anhui-Solar_Distributed,2055.08.24.12,0.5814743628851201
Anhui-Solar_Distributed,2055.08.24.16,0.2029941492437604
Anhui-Solar_Distributed,2055.08.24.20,0.0
Anhui-Solar_Distributed,2055.09.26.00,0.0
Anhui-Solar_Distributed,2055.09.26.04,0.0
Anhui-Solar_Distributed,2055.09.26.08,0.2533747292252146
Anhui-Solar_Distributed,2055.09.26.12,0.5356457125158015
Anhui-Solar_Distributed,2055.09.26.16,0.1390219685863959
Anhui-Solar_Distributed,2055.09.26.20,0.0
Anhui-Solar_Distributed,2055.10.07.00,0.0
Anhui-Solar_Distributed,2055.10.07.04,0.0
Anhui-Solar_Distributed,2055.10.07.08,0.1268482323996803
Anhui-Solar_Distributed,2055.10.07.12,0.477885413375021
Anhui-Solar_Distributed,2055.10.07.16,0.1799402404622128
Anhui-Solar_Distributed,2055.10.07.20,0.0
Anhui-Solar_Distributed,2055.11.16.00,0.0
Anhui-Solar_Distributed,2055.11.16.04,0.0
Anhui-Solar_Distributed,2055.11.16.08,0.2120856557562081
Anhui-Solar_Distributed,2055.11.16.12,0.5105261486626654
Anhui-Solar_Distributed,2055.11.16.16,0.0686552336409456
Anhui-Solar_Distributed,2055.11.16.20,0.0
Anhui-Solar_Distributed,2055.12.24.00,0.0
Anhui-Solar_Distributed,2055.12.24.04,0.0
Anhui-Solar_Distributed,2055.12.24.08,0.1341510934078094
Anhui-Solar_Distributed,2055.12.24.12,0.4730566999745995
Anhui-Solar_Distributed,2055.12.24.16,0.02936367025654
Anhui-Solar_Distributed,2055.12.24.20,0.0
Anhui-Solar_Distributed,2060.01.08.00,0.0
Anhui-Solar_Distributed,2060.01.08.04,0.0
Anhui-Solar_Distributed,2060.01.08.08,0.1740533837442687
Anhui-Solar_Distributed,2060.01.08.12,0.5305706624696076
Anhui-Solar_Distributed,2060.01.08.16,0.0148011700755679
Anhui-Solar_Distributed,2060.01.08.20,0.0
Anhui-Solar_Distributed,2060.02.09.00,0.0
Anhui-Solar_Distributed,2060.02.09.04,0.0
Anhui-Solar_Distributed,2060.02.09.08,0.2589808955736311
Anhui-Solar_Distributed,2060.02.09.12,0.6346266835020621
Anhui-Solar_Distributed,2060.02.09.16,0.1404528466309232
Anhui-Solar_Distributed,2060.02.09.20,0.0
Anhui-Solar_Distributed,2060.03.06.00,0.0
Anhui-Solar_Distributed,2060.03.06.04,0.0
Anhui-Solar_Distributed,2060.03.06.08,0.2680599963915827
Anhui-Solar_Distributed,2060.03.06.12,0.3539173667823501
Anhui-Solar_Distributed,2060.03.06.16,0.0498992418175392
Anhui-Solar_Distributed,2060.03.06.20,0.0
Anhui-Solar_Distributed,2060.04.18.00,0.0
Anhui-Solar_Distributed,2060.04.18.04,0.0
Anhui-Solar_Distributed,2060.04.18.08,0.1100093397122241
Anhui-Solar_Distributed,2060.04.18.12,0.279404333302185
Anhui-Solar_Distributed,2060.04.18.16,0.0615930087690121
Anhui-Solar_Distributed,2060.04.18.20,0.0
Anhui-Solar_Distributed,2060.05.12.00,0.0
Anhui-Solar_Distributed,2060.05.12.04,0.0
Anhui-Solar_Distributed,2060.05.12.08,0.4109077959822876
Anhui-Solar_Distributed,2060.05.12.12,0.6633485517046602
Anhui-Solar_Distributed,2060.05.12.16,0.280175068372568
Anhui-Solar_Distributed,2060.05.12.20,0.0
Anhui-Solar_Distributed,2060.06.14.00,0.0
Anhui-Solar_Distributed,2060.06.14.04,0.0
Anhui-Solar_Distributed,2060.06.14.08,0.2337795295962141
Anhui-Solar_Distributed,2060.06.14.12,0.3636579898004545
Anhui-Solar_Distributed,2060.06.14.16,0.1513482797634333
Anhui-Solar_Distributed,2060.06.14.20,0.0
Anhui-Solar_Distributed,2060.07.24.00,0.0
Anhui-Solar_Distributed,2060.07.24.04,0.0
Anhui-Solar_Distributed,2060.07.24.08,0.1736134036156232
Anhui-Solar_Distributed,2060.07.24.12,0.4341766487572102
Anhui-Solar_Distributed,2060.07.24.16,0.2177160678426303
Anhui-Solar_Distributed,2060.07.24.20,0.0
Anhui-Solar_Distributed,2060.08.25.00,0.0
Anhui-Solar_Distributed,2060.08.25.04,0.0
Anhui-Solar_Distributed,2060.08.25.08,0.2669564974518734
Anhui-Solar_Distributed,2060.08.25.12,0.5003795072189791
Anhui-Solar_Distributed,2060.08.25.16,0.1823438162190297
Anhui-Solar_Distributed,2060.08.25.20,0.0
Anhui-Solar_Distributed,2060.09.12.00,0.0
Anhui-Solar_Distributed,2060.09.12.04,0.0
Anhui-Solar_Distributed,2060.09.12.08,0.3379948814844133
Anhui-Solar_Distributed,2060.09.12.12,0.6338165740064103
Anhui-Solar_Distributed,2060.09.12.16,0.2276230123733964
Anhui-Solar_Distributed,2060.09.12.20,0.0
Anhui-Solar_Distributed,2060.10.25.00,0.0
Anhui-Solar_Distributed,2060.10.25.04,0.0
Anhui-Solar_Distributed,2060.10.25.08,0.2832561071370408
Anhui-Solar_Distributed,2060.10.25.12,0.5490569304000564
Anhui-Solar_Distributed,2060.10.25.16,0.1536142158205952
Anhui-Solar_Distributed,2060.10.25.20,0.0
Anhui-Solar_Distributed,2060.11.19.00,0.0
Anhui-Solar_Distributed,2060.11.19.04,0.0
Anhui-Solar_Distributed,2060.11.19.08,0.1456550253965869
Anhui-Solar_Distributed,2060.11.19.12,0.4544021689645977
Anhui-Solar_Distributed,2060.11.19.16,0.0338538966290628
Anhui-Solar_Distributed,2060.11.19.20,0.0
Anhui-Solar_Distributed,2060.12.09.00,0.0
Anhui-Solar_Distributed,2060.12.09.04,0.0
Anhui-Solar_Distributed,2060.12.09.08,0.0535358837296201
Anhui-Solar_Distributed,2060.12.09.12,0.2469969151159091
Anhui-Solar_Distributed,2060.12.09.16,0.014863899703685
Anhui-Solar_Distributed,2060.12.09.20,0.0
Anhui-Solar_Utility,2025.01.22.00,0.0
Anhui-Solar_Utility,2025.01.22.04,0.0
Anhui-Solar_Utility,2025.01.22.08,0.0254824340124823
Anhui-Solar_Utility,2025.01.22.12,0.1322487760351932
Anhui-Solar_Utility,2025.01.22.16,0.0334989077243362
Anhui-Solar_Utility,2025.01.22.20,0.0
Anhui-Solar_Utility,2025.02.08.00,0.0
Anhui-Solar_Utility,2025.02.08.04,0.0
Anhui-Solar_Utility,2025.02.08.08,0.2495298427351013
Anhui-Solar_Utility,2025.02.08.12,0.5908035296931506
Anhui-Solar_Utility,2025.02.08.16,0.1105847260511564
Anhui-Solar_Utility,2025.02.08.20,0.0
Anhui-Solar_Utility,2025.03.21.00,0.0
Anhui-Solar_Utility,2025.03.21.04,0.0
Anhui-Solar_Utility,2025.03.21.08,0.3559100125319766
Anhui-Solar_Utility,2025.03.21.12,0.6265427017188908
Anhui-Solar_Utility,2025.03.21.16,0.1226456501452645
Anhui-Solar_Utility,2025.03.21.20,0.0
Anhui-Solar_Utility,2025.04.11.00,0.0
Anhui-Solar_Utility,2025.04.11.04,0.0
Anhui-Solar_Utility,2025.04.11.08,0.1945901992998481
Anhui-Solar_Utility,2025.04.11.12,0.5324742511669587
Anhui-Solar_Utility,2025.04.11.16,0.2234166383396991
Anhui-Solar_Utility,2025.04.11.20,0.0
Anhui-Solar_Utility,2025.05.22.00,0.0
Anhui-Solar_Utility,2025.05.22.04,0.0
Anhui-Solar_Utility,2025.05.22.08,0.3513717996457233
Anhui-Solar_Utility,2025.05.22.12,0.5982696264245283
Anhui-Solar_Utility,2025.05.22.16,0.2362813120421139
Anhui-Solar_Utility,2025.05.22.20,0.0
Anhui-Solar_Utility,2025.06.16.00,0.0
Anhui-Solar_Utility,2025.06.16.04,0.0
Anhui-Solar_Utility,2025.06.16.08,0.0971034443896522
Anhui-Solar_Utility,2025.06.16.12,0.3103923172190868
Anhui-Solar_Utility,2025.06.16.16,0.1108816204738434
Anhui-Solar_Utility,2025.06.16.20,0.0
Anhui-Solar_Utility,2025.07.22.00,0.0
Anhui-Solar_Utility,2025.07.22.04,0.0
Anhui-Solar_Utility,2025.07.22.08,0.1535877944488693
Anhui-Solar_Utility,2025.07.22.12,0.2604397306755977
Anhui-Solar_Utility,2025.07.22.16,0.1154802456425951
Anhui-Solar_Utility,2025.07.22.20,0.0
Anhui-Solar_Utility,2025.08.19.00,0.0
Anhui-Solar_Utility,2025.08.19.04,0.0
Anhui-Solar_Utility,2025.08.19.08,0.1748711587564706
Anhui-Solar_Utility,2025.08.19.12,0.3394728636355636
Anhui-Solar_Utility,2025.08.19.16,0.0975708707603719
Anhui-Solar_Utility,2025.08.19.20,0.0
Anhui-Solar_Utility,2025.09.20.00,0.0
Anhui-Solar_Utility,2025.09.20.04,0.0
Anhui-Solar_Utility,2025.09.20.08,0.266798819371771
Anhui-Solar_Utility,2025.09.20.12,0.5653798313554367
Anhui-Solar_Utility,2025.09.20.16,0.0570906080321577
Anhui-Solar_Utility,2025.09.20.20,0.0
Anhui-Solar_Utility,2025.10.26.00,0.0
Anhui-Solar_Utility,2025.10.26.04,0.0
Anhui-Solar_Utility,2025.10.26.08,0.193132360213189
Anhui-Solar_Utility,2025.10.26.12,0.5684039635222223
Anhui-Solar_Utility,2025.10.26.16,0.1426309092035648
Anhui-Solar_Utility,2025.10.26.20,0.0
Anhui-Solar_Utility,2025.11.19.00,0.0
Anhui-Solar_Utility,2025.11.19.04,0.0
Anhui-Solar_Utility,2025.11.19.08,0.1766460470331225
Anhui-Solar_Utility,2025.11.19.12,0.4514119181061263
Anhui-Solar_Utility,2025.11.19.16,0.0328237129832114
Anhui-Solar_Utility,2025.11.19.20,0.0
Anhui-Solar_Utility,2025.12.16.00,0.0
Anhui-Solar_Utility,2025.12.16.04,0.0
Anhui-Solar_Utility,2025.12.16.08,0.2424711732409078
Anhui-Solar_Utility,2025.12.16.12,0.6657650848011563
Anhui-Solar_Utility,2025.12.16.16,0.0927955556521624
Anhui-Solar_Utility,2025.12.16.20,0.0
Anhui-Solar_Utility,2030.01.28.00,0.0
Anhui-Solar_Utility,2030.01.28.04,0.0
Anhui-Solar_Utility,2030.01.28.08,0.1934276980682105
Anhui-Solar_Utility,2030.01.28.12,0.4599964966591793
Anhui-Solar_Utility,2030.01.28.16,0.072745069113967
Anhui-Solar_Utility,2030.01.28.20,0.0
Anhui-Solar_Utility,2030.02.14.00,0.0
Anhui-Solar_Utility,2030.02.14.04,0.0
Anhui-Solar_Utility,2030.02.14.08,0.1086833963620754
Anhui-Solar_Utility,2030.02.14.12,0.1705601546368299
Anhui-Solar_Utility,2030.02.14.16,0.0116193466903503
Anhui-Solar_Utility,2030.02.14.20,0.0
Anhui-Solar_Utility,2030.03.24.00,0.0
Anhui-Solar_Utility,2030.03.24.04,0.0
Anhui-Solar_Utility,2030.03.24.08,0.2599179828312687
Anhui-Solar_Utility,2030.03.24.12,0.5077099425700149
Anhui-Solar_Utility,2030.03.24.16,0.1602631019735504
Anhui-Solar_Utility,2030.03.24.20,0.0
Anhui-Solar_Utility,2030.04.15.00,0.0
Anhui-Solar_Utility,2030.04.15.04,0.0
Anhui-Solar_Utility,2030.04.15.08,0.30142239353277
Anhui-Solar_Utility,2030.04.15.12,0.5416358364673547
Anhui-Solar_Utility,2030.04.15.16,0.2130581474037239
Anhui-Solar_Utility,2030.04.15.20,0.0
Anhui-Solar_Utility,2030.05.06.00,0.0
Anhui-Solar_Utility,2030.05.06.04,0.0
Anhui-Solar_Utility,2030.05.06.08,0.2937373584576458
Anhui-Solar_Utility,2030.05.06.12,0.5014061487285029
Anhui-Solar_Utility,2030.05.06.16,0.194278167947094
Anhui-Solar_Utility,2030.05.06.20,0.0
Anhui-Solar_Utility,2030.06.19.00,0.0
Anhui-Solar_Utility,2030.06.19.04,0.0
Anhui-Solar_Utility,2030.06.19.08,0.2700665523416798
Anhui-Solar_Utility,2030.06.19.12,0.461842504409702
Anhui-Solar_Utility,2030.06.19.16,0.1912307323271283
Anhui-Solar_Utility,2030.06.19.20,0.0
Anhui-Solar_Utility,2030.07.01.00,0.0
Anhui-Solar_Utility,2030.07.01.04,0.0
Anhui-Solar_Utility,2030.07.01.08,0.2566705262182631
Anhui-Solar_Utility,2030.07.01.12,0.3182590914192372
Anhui-Solar_Utility,2030.07.01.16,0.1208203098442928
Anhui-Solar_Utility,2030.07.01.20,0.0
Anhui-Solar_Utility,2030.08.23.00,0.0
Anhui-Solar_Utility,2030.08.23.04,0.0
Anhui-Solar_Utility,2030.08.23.08,0.2684317130049755
Anhui-Solar_Utility,2030.08.23.12,0.4906010574465016
Anhui-Solar_Utility,2030.08.23.16,0.1771082688432737
Anhui-Solar_Utility,2030.08.23.20,0.0
Anhui-Solar_Utility,2030.09.07.00,0.0
Anhui-Solar_Utility,2030.09.07.04,0.0
Anhui-Solar_Utility,2030.09.07.08,0.2832197307196334
Anhui-Solar_Utility,2030.09.07.12,0.5129148391715647
Anhui-Solar_Utility,2030.09.07.16,0.2040905286167236
Anhui-Solar_Utility,2030.09.07.20,0.0
Anhui-Solar_Utility,2030.10.31.00,0.0
Anhui-Solar_Utility,2030.10.31.04,0.0
Anhui-Solar_Utility,2030.10.31.08,0.1307685620889135
Anhui-Solar_Utility,2030.10.31.12,0.3879112089890463
Anhui-Solar_Utility,2030.10.31.16,0.0528697370217808
Anhui-Solar_Utility,2030.10.31.20,0.0
Anhui-Solar_Utility,2030.11.12.00,0.0
Anhui-Solar_Utility,2030.11.12.04,0.0
Anhui-Solar_Utility,2030.11.12.08,0.1800819972869679
Anhui-Solar_Utility,2030.11.12.12,0.4912353145589289
Anhui-Solar_Utility,2030.11.12.16,0.1081521164019084
Anhui-Solar_Utility,2030.11.12.20,0.0
Anhui-Solar_Utility,2030.12.08.00,0.0
Anhui-Solar_Utility,2030.12.08.04,0.0
Anhui-Solar_Utility,2030.12.08.08,0.0922636322646107
Anhui-Solar_Utility,2030.12.08.12,0.3499364480394953
Anhui-Solar_Utility,2030.12.08.16,0.0290635780881627
Anhui-Solar_Utility,2030.12.08.20,0.0
Anhui-Solar_Utility,2035.01.26.00,0.0
Anhui-Solar_Utility,2035.01.26.04,0.0
Anhui-Solar_Utility,2035.01.26.08,0.0189629331986861
Anhui-Solar_Utility,2035.01.26.12,0.0840912193095195
Anhui-Solar_Utility,2035.01.26.16,0.0157866916872596
Anhui-Solar_Utility,2035.01.26.20,0.0
Anhui-Solar_Utility,2035.02.24.00,0.0
Anhui-Solar_Utility,2035.02.24.04,0.0
Anhui-Solar_Utility,2035.02.24.08,0.1025355312675012
Anhui-Solar_Utility,2035.02.24.12,0.1999814587512964
Anhui-Solar_Utility,2035.02.24.16,0.0450493560622866
Anhui-Solar_Utility,2035.02.24.20,0.0
Anhui-Solar_Utility,2035.03.29.00,0.0
Anhui-Solar_Utility,2035.03.29.04,0.0
Anhui-Solar_Utility,2035.03.29.08,0.15941901441287
Anhui-Solar_Utility,2035.03.29.12,0.243485586331021
Anhui-Solar_Utility,2035.03.29.16,0.1106190239930141
Anhui-Solar_Utility,2035.03.29.20,0.0
Anhui-Solar_Utility,2035.04.12.00,0.0
Anhui-Solar_Utility,2035.04.12.04,0.0
Anhui-Solar_Utility,2035.04.12.08,0.4330660152037382
Anhui-Solar_Utility,2035.04.12.12,0.7453534383843123
Anhui-Solar_Utility,2035.04.12.16,0.3026673393653846
Anhui-Solar_Utility,2035.04.12.20,0.0
Anhui-Solar_Utility,2035.05.28.00,0.0
Anhui-Solar_Utility,2035.05.28.04,0.0
Anhui-Solar_Utility,2035.05.28.08,0.3776652298584413
Anhui-Solar_Utility,2035.05.28.12,0.6170440864539638
Anhui-Solar_Utility,2035.05.28.16,0.2510909158330627
Anhui-Solar_Utility,2035.05.28.20,0.0
Anhui-Solar_Utility,2035.06.28.00,0.0
Anhui-Solar_Utility,2035.06.28.04,0.0
Anhui-Solar_Utility,2035.06.28.08,0.1052094231806984
Anhui-Solar_Utility,2035.06.28.12,0.2905027918070309
Anhui-Solar_Utility,2035.06.28.16,0.1767596622315238
Anhui-Solar_Utility,2035.06.28.20,0.0
Anhui-Solar_Utility,2035.07.12.00,0.0
Anhui-Solar_Utility,2035.07.12.04,0.0
Anhui-Solar_Utility,2035.07.12.08,0.1646269168336762
Anhui-Solar_Utility,2035.07.12.12,0.4465212793104414
Anhui-Solar_Utility,2035.07.12.16,0.2279010111594279
Anhui-Solar_Utility,2035.07.12.20,0.0
Anhui-Solar_Utility,2035.08.10.00,0.0
Anhui-Solar_Utility,2035.08.10.04,0.0
Anhui-Solar_Utility,2035.08.10.08,0.2746759347921849
Anhui-Solar_Utility,2035.08.10.12,0.533672033616995
Anhui-Solar_Utility,2035.08.10.16,0.2233470311094574
Anhui-Solar_Utility,2035.08.10.20,0.0
Anhui-Solar_Utility,2035.09.29.00,0.0
Anhui-Solar_Utility,2035.09.29.04,0.0
Anhui-Solar_Utility,2035.09.29.08,0.2648347937089624
Anhui-Solar_Utility,2035.09.29.12,0.5208141691824512
Anhui-Solar_Utility,2035.09.29.16,0.1615661988454842
Anhui-Solar_Utility,2035.09.29.20,0.0
Anhui-Solar_Utility,2035.10.20.00,0.0
Anhui-Solar_Utility,2035.10.20.04,0.0
Anhui-Solar_Utility,2035.10.20.08,0.2297117304311439
Anhui-Solar_Utility,2035.10.20.12,0.2902654147282072
Anhui-Solar_Utility,2035.10.20.16,0.1094090438207356
Anhui-Solar_Utility,2035.10.20.20,0.0
Anhui-Solar_Utility,2035.11.14.00,0.0
Anhui-Solar_Utility,2035.11.14.04,0.0
Anhui-Solar_Utility,2035.11.14.08,0.2476013019491718
Anhui-Solar_Utility,2035.11.14.12,0.6490051465637127
Anhui-Solar_Utility,2035.11.14.16,0.1522833019609983
Anhui-Solar_Utility,2035.11.14.20,0.0
Anhui-Solar_Utility,2035.12.25.00,0.0
Anhui-Solar_Utility,2035.12.25.04,0.0
Anhui-Solar_Utility,2035.12.25.08,0.1923781177496798
Anhui-Solar_Utility,2035.12.25.12,0.4920449405186051
Anhui-Solar_Utility,2035.12.25.16,0.0391769241108506
Anhui-Solar_Utility,2035.12.25.20,0.0
Anhui-Solar_Utility,2040.01.02.00,0.0
Anhui-Solar_Utility,2040.01.02.04,0.0
Anhui-Solar_Utility,2040.01.02.08,0.0695766371274436
Anhui-Solar_Utility,2040.01.02.12,0.3975519235839069
Anhui-Solar_Utility,2040.01.02.16,0.0330933342969164
Anhui-Solar_Utility,2040.01.02.20,0.0
Anhui-Solar_Utility,2040.02.07.00,0.0
Anhui-Solar_Utility,2040.02.07.04,0.0
Anhui-Solar_Utility,2040.02.07.08,0.0836469195095198
Anhui-Solar_Utility,2040.02.07.12,0.3969320231479071
Anhui-Solar_Utility,2040.02.07.16,0.0647540330774411
Anhui-Solar_Utility,2040.02.07.20,0.0
Anhui-Solar_Utility,2040.03.07.00,0.0
Anhui-Solar_Utility,2040.03.07.04,0.0
Anhui-Solar_Utility,2040.03.07.08,0.1711875751139105
Anhui-Solar_Utility,2040.03.07.12,0.5887079877488843
Anhui-Solar_Utility,2040.03.07.16,0.1639945374753783
Anhui-Solar_Utility,2040.03.07.20,0.0
Anhui-Solar_Utility,2040.04.19.00,0.0
Anhui-Solar_Utility,2040.04.19.04,0.0
Anhui-Solar_Utility,2040.04.19.08,0.1644176618381898
Anhui-Solar_Utility,2040.04.19.12,0.4464552952638855
Anhui-Solar_Utility,2040.04.19.16,0.2082260850573176
Anhui-Solar_Utility,2040.04.19.20,0.0
Anhui-Solar_Utility,2040.05.19.00,0.0
Anhui-Solar_Utility,2040.05.19.04,0.0
Anhui-Solar_Utility,2040.05.19.08,0.3535245679012951
Anhui-Solar_Utility,2040.05.19.12,0.5724634990226405
Anhui-Solar_Utility,2040.05.19.16,0.247913688116841
Anhui-Solar_Utility,2040.05.19.20,0.0
Anhui-Solar_Utility,2040.06.26.00,0.0
Anhui-Solar_Utility,2040.06.26.04,0.0
Anhui-Solar_Utility,2040.06.26.08,0.3033097055189603
Anhui-Solar_Utility,2040.06.26.12,0.4097221529756854
Anhui-Solar_Utility,2040.06.26.16,0.1354641512817953
Anhui-Solar_Utility,2040.06.26.20,0.0
Anhui-Solar_Utility,2040.07.24.00,0.0
Anhui-Solar_Utility,2040.07.24.04,0.0
Anhui-Solar_Utility,2040.07.24.08,0.180125427495425
Anhui-Solar_Utility,2040.07.24.12,0.4823550233608844
Anhui-Solar_Utility,2040.07.24.16,0.2267440623257277
Anhui-Solar_Utility,2040.07.24.20,0.0
Anhui-Solar_Utility,2040.08.26.00,0.0
Anhui-Solar_Utility,2040.08.26.04,0.0
Anhui-Solar_Utility,2040.08.26.08,0.2061010161721007
Anhui-Solar_Utility,2040.08.26.12,0.4181421887417376
Anhui-Solar_Utility,2040.08.26.16,0.1268751279374629
Anhui-Solar_Utility,2040.08.26.20,0.0
Anhui-Solar_Utility,2040.09.10.00,0.0
Anhui-Solar_Utility,2040.09.10.04,0.0
Anhui-Solar_Utility,2040.09.10.08,0.1166103362268587
Anhui-Solar_Utility,2040.09.10.12,0.3239825846737543
Anhui-Solar_Utility,2040.09.10.16,0.0981296346913237
Anhui-Solar_Utility,2040.09.10.20,0.0
Anhui-Solar_Utility,2040.10.13.00,0.0
Anhui-Solar_Utility,2040.10.13.04,0.0
Anhui-Solar_Utility,2040.10.13.08,0.1433380306904781
Anhui-Solar_Utility,2040.10.13.12,0.403571814506774
Anhui-Solar_Utility,2040.10.13.16,0.0983416040971292
Anhui-Solar_Utility,2040.10.13.20,0.0
Anhui-Solar_Utility,2040.11.11.00,0.0
Anhui-Solar_Utility,2040.11.11.04,0.0
Anhui-Solar_Utility,2040.11.11.08,0.2014769077432787
Anhui-Solar_Utility,2040.11.11.12,0.5473268408097055
Anhui-Solar_Utility,2040.11.11.16,0.126102856676579
Anhui-Solar_Utility,2040.11.11.20,0.0
Anhui-Solar_Utility,2040.12.19.00,0.0
Anhui-Solar_Utility,2040.12.19.04,0.0
Anhui-Solar_Utility,2040.12.19.08,0.2130727625181731
Anhui-Solar_Utility,2040.12.19.12,0.5633816565822279
Anhui-Solar_Utility,2040.12.19.16,0.0829895585411593
Anhui-Solar_Utility,2040.12.19.20,0.0
Anhui-Solar_Utility,2045.01.23.00,0.0
Anhui-Solar_Utility,2045.01.23.04,0.0
Anhui-Solar_Utility,2045.01.23.08,0.042781711961341
Anhui-Solar_Utility,2045.01.23.12,0.1266900893519424
Anhui-Solar_Utility,2045.01.23.16,0.019119419833056
Anhui-Solar_Utility,2045.01.23.20,0.0
Anhui-Solar_Utility,2045.02.05.00,0.0
Anhui-Solar_Utility,2045.02.05.04,0.0
Anhui-Solar_Utility,2045.02.05.08,0.1162504275002458
Anhui-Solar_Utility,2045.02.05.12,0.4998407943672096
Anhui-Solar_Utility,2045.02.05.16,0.0589748449381292
Anhui-Solar_Utility,2045.02.05.20,0.0
Anhui-Solar_Utility,2045.03.19.00,0.0
Anhui-Solar_Utility,2045.03.19.04,0.0
Anhui-Solar_Utility,2045.03.19.08,0.4013464467618272
Anhui-Solar_Utility,2045.03.19.12,0.7214202689947303
Anhui-Solar_Utility,2045.03.19.16,0.2754203634538988
Anhui-Solar_Utility,2045.03.19.20,0.0
Anhui-Solar_Utility,2045.04.22.00,0.0
Anhui-Solar_Utility,2045.04.22.04,0.0
Anhui-Solar_Utility,2045.04.22.08,0.3304443681899588
Anhui-Solar_Utility,2045.04.22.12,0.6328044246706708
Anhui-Solar_Utility,2045.04.22.16,0.2110076482881962
Anhui-Solar_Utility,2045.04.22.20,0.0
Anhui-Solar_Utility,2045.05.29.00,0.0
Anhui-Solar_Utility,2045.05.29.04,0.0
Anhui-Solar_Utility,2045.05.29.08,0.1697519317031262
Anhui-Solar_Utility,2045.05.29.12,0.2569335418687949
Anhui-Solar_Utility,2045.05.29.16,0.0882785122069221
Anhui-Solar_Utility,2045.05.29.20,0.0
Anhui-Solar_Utility,2045.06.25.00,0.0
Anhui-Solar_Utility,2045.06.25.04,0.0
Anhui-Solar_Utility,2045.06.25.08,0.3324905243321562
Anhui-Solar_Utility,2045.06.25.12,0.5622076976153497
Anhui-Solar_Utility,2045.06.25.16,0.2538219314060548
Anhui-Solar_Utility,2045.06.25.20,0.0
Anhui-Solar_Utility,2045.07.07.00,0.0
Anhui-Solar_Utility,2045.07.07.04,0.0
Anhui-Solar_Utility,2045.07.07.08,0.2998312688470787
Anhui-Solar_Utility,2045.07.07.12,0.5151933609130982
Anhui-Solar_Utility,2045.07.07.16,0.2251204603479138
Anhui-Solar_Utility,2045.07.07.20,0.0
Anhui-Solar_Utility,2045.08.14.00,0.0
Anhui-Solar_Utility,2045.08.14.04,0.0
Anhui-Solar_Utility,2045.08.14.08,0.2014784379318689
Anhui-Solar_Utility,2045.08.14.12,0.3639019320643589
Anhui-Solar_Utility,2045.08.14.16,0.1106474479224981
Anhui-Solar_Utility,2045.08.14.20,0.0
Anhui-Solar_Utility,2045.09.17.00,0.0
Anhui-Solar_Utility,2045.09.17.04,0.0
Anhui-Solar_Utility,2045.09.17.08,0.1841799687986244
Anhui-Solar_Utility,2045.09.17.12,0.2081238833537632
Anhui-Solar_Utility,2045.09.17.16,0.0703125332243867
Anhui-Solar_Utility,2045.09.17.20,0.0
Anhui-Solar_Utility,2045.10.27.00,0.0
