load_zone,TIMEPOINT,zone_demand_mw
Tianjin,2025.01.22.18,11204.9578730881
Tibet,2025.01.22.18,1275.0
West_Inner_Mongolia,2025.01.22.18,32350.87675638685
Xinjiang,2025.01.22.18,34757.480521783946
Yunnan,2025.01.22.18,23107.04729997415
Zhejiang,2025.01.22.18,59026.3794992664
Anhui,2025.01.22.19,31541.8336136369
Beijing,2025.01.22.19,17891.6972035342
Chongqing,2025.01.22.19,13758.16439947525
East_Inner_Mongolia,2025.01.22.19,7442.286557208821
Fujian,2025.01.22.19,26888.61494544205
Gansu,2025.01.22.19,15823.827225620376
Guangdong,2025.01.22.19,69234.98167872358
Guangxi,2025.01.22.19,24083.4475295569
Guizhou,2025.01.22.19,21326.252064683
Hainan,2025.01.22.19,3873.633775124933
Hebei,2025.01.22.19,41041.91043091343
Heilongjiang,2025.01.22.19,8616.029704897801
Henan,2025.01.22.19,49781.11243677142
Hubei,2025.01.22.19,26421.669257693324
Hunan,2025.01.22.19,24829.0258242412
Jiangsu,2025.01.22.19,81471.40612139048
Jiangxi,2025.01.22.19,21463.03204785705
Jilin,2025.01.22.19,10597.14036061525
Liaoning,2025.01.22.19,29635.638050061523
Ningxia,2025.01.22.19,11808.358630668276
Qinghai,2025.01.22.19,8315.518707070358
Shaanxi,2025.01.22.19,23217.726342467824
Shandong,2025.01.22.19,70000.0
Shanghai,2025.01.22.19,21196.800787336724
Shanxi,2025.01.22.19,29267.77187629857
Sichuan,2025.01.22.19,34895.33554685266
Tianjin,2025.01.22.19,10966.18855536895
Tibet,2025.01.22.19,1287.5
West_Inner_Mongolia,2025.01.22.19,32529.44739577457
Xinjiang,2025.01.22.19,34933.80962437917
Yunnan,2025.01.22.19,23332.861047497725
Zhejiang,2025.01.22.19,56039.5692488996
Anhui,2025.01.22.20,31913.8122771474
Beijing,2025.01.22.20,17807.334887129
Chongqing,2025.01.22.20,13445.3581259968
East_Inner_Mongolia,2025.01.22.20,7516.785860991821
Fujian,2025.01.22.20,25911.891972069
Gansu,2025.01.22.20,15911.4964716491
Guangdong,2025.01.22.20,65340.2722499815
Guangxi,2025.01.22.20,24008.2360573168
Guizhou,2025.01.22.20,22270.6857768031
Hainan,2025.01.22.20,4032.68600833351
Hebei,2025.01.22.20,36677.0620789241
Heilongjiang,2025.01.22.20,7831.6357311803
Henan,2025.01.22.20,49869.7878612521
Hubei,2025.01.22.20,25249.2516247051
Hunan,2025.01.22.20,24239.175576154
Jiangsu,2025.01.22.20,79328.3392879923
Jiangxi,2025.01.22.20,21737.5675745932
Jilin,2025.01.22.20,10399.7895973259
Liaoning,2025.01.22.20,29478.1306956229
Ningxia,2025.01.22.20,11997.2687277599
Qinghai,2025.01.22.20,8297.89622185108
Shaanxi,2025.01.22.20,23046.0920961267
Shandong,2025.01.22.20,70000.0
Shanghai,2025.01.22.20,20773.552409248
Shanxi,2025.01.22.20,29586.5262688269
Sichuan,2025.01.22.20,34070.0874347018
Tianjin,2025.01.22.20,10727.4192376498
Tibet,2025.01.22.20,1300.0
West_Inner_Mongolia,2025.01.22.20,32708.0180351623
Xinjiang,2025.01.22.20,35110.1387269744
Yunnan,2025.01.22.20,23558.6747950213
Zhejiang,2025.01.22.20,53052.7589985328
Anhui,2025.01.22.21,30921.2334888488
Beijing,2025.01.22.21,16446.57812726235
Chongqing,2025.01.22.21,13364.868186275
East_Inner_Mongolia,2025.01.22.21,7213.550685709612
Fujian,2025.01.22.21,25273.00623655915
Gansu,2025.01.22.21,15609.560653819324
Guangdong,2025.01.22.21,63593.562871919
Guangxi,2025.01.22.21,22972.18868293155
Guizhou,2025.01.22.21,20430.1924505217
Hainan,2025.01.22.21,4014.158212325045
Hebei,2025.01.22.21,38190.62809998242
Heilongjiang,2025.01.22.21,7556.027349915185
Henan,2025.01.22.21,47180.33384817868
Hubei,2025.01.22.21,24971.712603090124
Hunan,2025.01.22.21,24043.2229133276
Jiangsu,2025.01.22.21,76710.14712126023
Jiangxi,2025.01.22.21,20673.8623659355
Jilin,2025.01.22.21,9798.0239997333
Liaoning,2025.01.22.21,29052.713453146876
Ningxia,2025.01.22.21,11817.97627410185
Qinghai,2025.01.22.21,8269.802347139066
Shaanxi,2025.01.22.21,22370.576826897777
Shandong,2025.01.22.21,67500.0
Shanghai,2025.01.22.21,19821.112861381152
Shanxi,2025.01.22.21,28629.32147087705
Sichuan,2025.01.22.21,33004.58588772615
Tianjin,2025.01.22.21,10183.287173341629
Tibet,2025.01.22.21,1204.071647650794
West_Inner_Mongolia,2025.01.22.21,32202.7370627624
Xinjiang,2025.01.22.21,34752.73151100433
Yunnan,2025.01.22.21,22430.744325730724
Zhejiang,2025.01.22.21,51397.62056135193
Anhui,2025.01.22.22,29928.6547005502
Beijing,2025.01.22.22,15085.8213673957
Chongqing,2025.01.22.22,13284.3782465532
East_Inner_Mongolia,2025.01.22.22,6910.315510427401
Fujian,2025.01.22.22,24634.1205010493
Gansu,2025.01.22.22,15307.62483598955
Guangdong,2025.01.22.22,61846.8534938565
Guangxi,2025.01.22.22,21936.1413085463
Guizhou,2025.01.22.22,18589.699124240306
Hainan,2025.01.22.22,3995.63041631658
Hebei,2025.01.22.22,39704.19412104075
Heilongjiang,2025.01.22.22,7280.41896865007
Henan,2025.01.22.22,44490.87983510525
Hubei,2025.01.22.22,24694.173581475152
Hunan,2025.01.22.22,23847.2702505012
Jiangsu,2025.01.22.22,74091.95495452816
Jiangxi,2025.01.22.22,19610.1571572778
Jilin,2025.01.22.22,9196.2584021407
Liaoning,2025.01.22.22,28627.29621067085
Ningxia,2025.01.22.22,11638.6838204438
Qinghai,2025.01.22.22,8241.70847242705
Shaanxi,2025.01.22.22,21695.06155766885
Shandong,2025.01.22.22,65000.0
Shanghai,2025.01.22.22,18868.6733135143
Shanxi,2025.01.22.22,27672.1166729272
Sichuan,2025.01.22.22,31939.0843407505
Tianjin,2025.01.22.22,9639.15510903346
Tibet,2025.01.22.22,1108.1432953015883
West_Inner_Mongolia,2025.01.22.22,31697.4560903625
Xinjiang,2025.01.22.22,34395.324295034254
Yunnan,2025.01.22.22,21302.81385644015
Zhejiang,2025.01.22.22,49742.48212417105
Anhui,2025.01.22.23,28936.0759122516
Beijing,2025.01.22.23,13725.06460752905
Chongqing,2025.01.22.23,13203.8883068314
East_Inner_Mongolia,2025.01.22.23,6607.080335145191
Fujian,2025.01.22.23,23995.234765539448
Gansu,2025.01.22.23,15005.689018159776
Guangdong,2025.01.22.23,60100.144115794
Guangxi,2025.01.22.23,20900.09393416105
Guizhou,2025.01.22.23,16749.2057979589
Hainan,2025.01.22.23,3977.102620308115
Hebei,2025.01.22.23,41217.76014209908
Heilongjiang,2025.01.22.23,7004.810587384955
Henan,2025.01.22.23,41801.42582203182
Hubei,2025.01.22.23,24416.634559860177
Hunan,2025.01.22.23,23651.3175876748
Jiangsu,2025.01.22.23,71473.76278779608
Jiangxi,2025.01.22.23,18546.4519486201
Jilin,2025.01.22.23,8594.4928045481
Liaoning,2025.01.22.23,28201.878968194826
Ningxia,2025.01.22.23,11459.39136678575
Qinghai,2025.01.22.23,8213.614597715035
Shaanxi,2025.01.22.23,21019.546288439924
Shandong,2025.01.22.23,62500.0
Shanghai,2025.01.22.23,17916.23376564745
Shanxi,2025.01.22.23,26714.911874977348
Sichuan,2025.01.22.23,30873.58279377485
Tianjin,2025.01.22.23,9095.02304472529
Tibet,2025.01.22.23,1012.2149429523828
West_Inner_Mongolia,2025.01.22.23,31192.1751179626
Xinjiang,2025.01.22.23,34037.91707906417
Yunnan,2025.01.22.23,20174.883387149574
Zhejiang,2025.01.22.23,48087.34368699018
Anhui,2025.02.08.00,24925.9021345318
Beijing,2025.02.08.00,10771.7155592651
Chongqing,2025.02.08.00,11533.7077954632
East_Inner_Mongolia,2025.02.08.00,6249.4001826575495
Fujian,2025.02.08.00,19144.0946563505
Gansu,2025.02.08.00,13686.016334155
Guangdong,2025.02.08.00,45679.2795220935
Guangxi,2025.02.08.00,17310.0974072343
Guizhou,2025.02.08.00,14321.4477916833
Hainan,2025.02.08.00,3627.40112446945
Hebei,2025.02.08.00,36750.7080292278
Heilongjiang,2025.02.08.00,6304.005128282734
Henan,2025.02.08.00,36039.7731010697
Hubei,2025.02.08.00,21353.4818889903
Hunan,2025.02.08.00,21868.1587778268
Jiangsu,2025.02.08.00,57723.1522273501
Jiangxi,2025.02.08.00,15335.8271201332
Jilin,2025.02.08.00,7394.44588449823
Liaoning,2025.02.08.00,25250.9155299325
Ningxia,2025.02.08.00,10316.7368548801
Qinghai,2025.02.08.00,8477.86070274402
Shaanxi,2025.02.08.00,17963.7264088718
Shandong,2025.02.08.00,38000.0
Shanghai,2025.02.08.00,14621.717647913
Shanxi,2025.02.08.00,23581.747289512
Sichuan,2025.02.08.00,25870.0572540118
Tianjin,2025.02.08.00,6200.0
Tibet,2025.02.08.00,634.037586848236
West_Inner_Mongolia,2025.02.08.00,30421.8582444479
Xinjiang,2025.02.08.00,33393.2539459049
Yunnan,2025.02.08.00,13247.4001782981
Zhejiang,2025.02.08.00,37000.0
Anhui,2025.02.08.01,24038.50748059688
Beijing,2025.02.08.01,10430.658542537774
Chongqing,2025.02.08.01,10975.839841924771
East_Inner_Mongolia,2025.02.08.01,6195.241190345004
Fujian,2025.02.08.01,18699.92424959875
Gansu,2025.02.08.01,13517.229802082877
Guangdong,2025.02.08.01,44202.3367502708
Guangxi,2025.02.08.01,16668.769648796228
Guizhou,2025.02.08.01,13883.4741945851
Hainan,2025.02.08.01,3205.187493971868
Hebei,2025.02.08.01,35564.699047032875
Heilongjiang,2025.02.08.01,6212.20008507033
Henan,2025.02.08.01,35125.8732170679
Hubei,2025.02.08.01,20831.1429411898
Hunan,2025.02.08.01,20593.6538858866
Jiangsu,2025.02.08.01,56564.13558516058
Jiangxi,2025.02.08.01,14952.214819149976
Jilin,2025.02.08.01,7290.629869964425
Liaoning,2025.02.08.01,24794.3222139016
Ningxia,2025.02.08.01,10224.397958585225
Qinghai,2025.02.08.01,8444.674156629248
Shaanxi,2025.02.08.01,17242.515931596427
Shandong,2025.02.08.01,37250.0
Shanghai,2025.02.08.01,14149.173037542474
Shanxi,2025.02.08.01,23272.947746336424
Sichuan,2025.02.08.01,24781.76336765865
Tianjin,2025.02.08.01,6150.0
Tibet,2025.02.08.01,625.5281901361769
West_Inner_Mongolia,2025.02.08.01,30187.27113239777
Xinjiang,2025.02.08.01,32949.24906837742
Yunnan,2025.02.08.01,12958.5821654104
Zhejiang,2025.02.08.01,36500.0
Anhui,2025.02.08.02,23151.11282666195
Beijing,2025.02.08.02,10089.601525810447
Chongqing,2025.02.08.02,10417.97188838634
East_Inner_Mongolia,2025.02.08.02,6141.082198032458
Fujian,2025.02.08.02,18255.753842847
Gansu,2025.02.08.02,13348.44327001075
Guangdong,2025.02.08.02,42725.3939784481
Guangxi,2025.02.08.02,16027.44189035815
Guizhou,2025.02.08.02,13445.5005974869
Hainan,2025.02.08.02,2782.9738634742853
Hebei,2025.02.08.02,34378.69006483795
Heilongjiang,2025.02.08.02,6120.395041857924
Henan,2025.02.08.02,34211.973333066104
Hubei,2025.02.08.02,20308.8039933893
Hunan,2025.02.08.02,19319.1489939464
Jiangsu,2025.02.08.02,55405.11894297105
Jiangxi,2025.02.08.02,14568.60251816675
Jilin,2025.02.08.02,7186.813855430621
Liaoning,2025.02.08.02,24337.7288978707
Ningxia,2025.02.08.02,10132.059062290346
Qinghai,2025.02.08.02,8411.487610514476
Shaanxi,2025.02.08.02,16521.30545432105
Shandong,2025.02.08.02,36500.0
Shanghai,2025.02.08.02,13676.628427171949
Shanxi,2025.02.08.02,22964.14820316085
Sichuan,2025.02.08.02,23693.469481305503
Tianjin,2025.02.08.02,6100.0
Tibet,2025.02.08.02,617.018793424118
West_Inner_Mongolia,2025.02.08.02,29952.68402034765
Xinjiang,2025.02.08.02,32505.24419084995
Yunnan,2025.02.08.02,12669.7641525227
Zhejiang,2025.02.08.02,36000.0
Anhui,2025.02.08.03,22263.71817272702
Beijing,2025.02.08.03,9748.544509083124
Chongqing,2025.02.08.03,9860.10393484791
East_Inner_Mongolia,2025.02.08.03,6086.923205719913
Fujian,2025.02.08.03,17811.58343609525
Gansu,2025.02.08.03,13179.656737938623
Guangdong,2025.02.08.03,41248.4512066254
Guangxi,2025.02.08.03,15386.114131920076
Guizhou,2025.02.08.03,13007.5270003887
Hainan,2025.02.08.03,2360.7602329767024
Hebei,2025.02.08.03,33192.68108264302
Heilongjiang,2025.02.08.03,6028.58999864552
Henan,2025.02.08.03,33298.0734490643
Hubei,2025.02.08.03,19786.4650455888
Hunan,2025.02.08.03,18044.6441020062
Jiangsu,2025.02.08.03,54246.10230078152
Jiangxi,2025.02.08.03,14184.990217183524
Jilin,2025.02.08.03,7082.997840896815
Liaoning,2025.02.08.03,23881.1355818398
Ningxia,2025.02.08.03,10039.720165995468
Qinghai,2025.02.08.03,8378.301064399702
Shaanxi,2025.02.08.03,15800.094977045675
Shandong,2025.02.08.03,35750.0
Shanghai,2025.02.08.03,13204.083816801423
Shanxi,2025.02.08.03,22655.34865998528
Sichuan,2025.02.08.03,22605.17559495235
Tianjin,2025.02.08.03,6050.0
Tibet,2025.02.08.03,608.509396712059
West_Inner_Mongolia,2025.02.08.03,29718.096908297524
Xinjiang,2025.02.08.03,32061.23931332248
Yunnan,2025.02.08.03,12380.946139635
Zhejiang,2025.02.08.03,35500.0
Anhui,2025.02.08.04,21376.3235187921
Beijing,2025.02.08.04,9407.4874923558
Chongqing,2025.02.08.04,9302.23598130948
East_Inner_Mongolia,2025.02.08.04,6032.764213407368
Fujian,2025.02.08.04,17367.4130293435
Gansu,2025.02.08.04,13010.8702058665
Guangdong,2025.02.08.04,39771.5084348027
Guangxi,2025.02.08.04,14744.786373482
Guizhou,2025.02.08.04,12569.5534032905
Hainan,2025.02.08.04,1938.54660247912
Hebei,2025.02.08.04,32006.6721004481
Heilongjiang,2025.02.08.04,5936.784955433115
Henan,2025.02.08.04,32384.1735650625
Hubei,2025.02.08.04,19264.1260977883
Hunan,2025.02.08.04,16770.139210066
Jiangsu,2025.02.08.04,53087.085658592
Jiangxi,2025.02.08.04,13801.3779162003
Jilin,2025.02.08.04,6979.18182636301
Liaoning,2025.02.08.04,23424.5422658089
Ningxia,2025.02.08.04,9947.38126970059
Qinghai,2025.02.08.04,8345.11451828493
Shaanxi,2025.02.08.04,15078.8844997703
Shandong,2025.02.08.04,35000.0
Shanghai,2025.02.08.04,12731.5392064309
Shanxi,2025.02.08.04,22346.5491168097
Sichuan,2025.02.08.04,21516.8817085992
Tianjin,2025.02.08.04,6000.0
Tibet,2025.02.08.04,600.0
West_Inner_Mongolia,2025.02.08.04,29483.5097962474
Xinjiang,2025.02.08.04,31617.234435795
Yunnan,2025.02.08.04,12092.1281267473
Zhejiang,2025.02.08.04,35000.0
Anhui,2025.02.08.05,21655.333393093573
Beijing,2025.02.08.05,10244.3648618053
Chongqing,2025.02.08.05,9388.00522966054
East_Inner_Mongolia,2025.02.08.05,6254.588735204742
Fujian,2025.02.08.05,17550.6575382203
Gansu,2025.02.08.05,13302.025571191076
Guangdong,2025.02.08.05,40774.91565296432
Guangxi,2025.02.08.05,15239.9573141464
Guizhou,2025.02.08.05,13588.724451419725
Hainan,2025.02.08.05,2205.144209320515
Hebei,2025.02.08.05,33373.5005675363
Heilongjiang,2025.02.08.05,6589.530453743098
Henan,2025.02.08.05,32653.982958759578
Hubei,2025.02.08.05,19288.20311943545
Hunan,2025.02.08.05,17072.515632183426
Jiangsu,2025.02.08.05,54373.533093774975
Jiangxi,2025.02.08.05,13805.016316430523
Jilin,2025.02.08.05,7464.379955018763
Liaoning,2025.02.08.05,23887.804793169853
Ningxia,2025.02.08.05,9959.038967807775
Qinghai,2025.02.08.05,8389.661511078362
Shaanxi,2025.02.08.05,15379.703123098876
Shandong,2025.02.08.05,35750.0
Shanghai,2025.02.08.05,13534.6187410567
Shanxi,2025.02.08.05,22684.168141080925
Sichuan,2025.02.08.05,21716.350852426425
Tianjin,2025.02.08.05,6375.0
Tibet,2025.02.08.05,613.1188837198353
West_Inner_Mongolia,2025.02.08.05,29740.004130218025
Xinjiang,2025.02.08.05,31809.2148709607
Yunnan,2025.02.08.05,12694.866421752153
Zhejiang,2025.02.08.05,35735.4195385173
Anhui,2025.02.08.06,21934.34326739505
Beijing,2025.02.08.06,11081.2422312548
Chongqing,2025.02.08.06,9473.774478011595
East_Inner_Mongolia,2025.02.08.06,6476.413257002116
Fujian,2025.02.08.06,17733.9020470971
Gansu,2025.02.08.06,13593.180936515651
Guangdong,2025.02.08.06,41778.32287112595
Guangxi,2025.02.08.06,15735.1282548108
Guizhou,2025.02.08.06,14607.895499548951
Hainan,2025.02.08.06,2471.7418161619103
Hebei,2025.02.08.06,34740.329034624505
Heilongjiang,2025.02.08.06,7242.275952053083
Henan,2025.02.08.06,32923.79235245665
Hubei,2025.02.08.06,19312.2801410826
Hunan,2025.02.08.06,17374.89205430085
Jiangsu,2025.02.08.06,55659.98052895795
Jiangxi,2025.02.08.06,13808.654716660749
Jilin,2025.02.08.06,7949.578083674515
Liaoning,2025.02.08.06,24351.0673205308
Ningxia,2025.02.08.06,9970.696665914966
Qinghai,2025.02.08.06,8434.208503871796
Shaanxi,2025.02.08.06,15680.52174642745
Shandong,2025.02.08.06,36500.0
Shanghai,2025.02.08.06,14337.6982756825
Shanxi,2025.02.08.06,23021.78716535215
Sichuan,2025.02.08.06,21915.819996253653
Tianjin,2025.02.08.06,6750.0
Tibet,2025.02.08.06,626.2377674396705
West_Inner_Mongolia,2025.02.08.06,29996.498464188648
Xinjiang,2025.02.08.06,32001.1953061264
Yunnan,2025.02.08.06,13297.604716757
Zhejiang,2025.02.08.06,36470.8390770346
Anhui,2025.02.08.07,22213.353141696523
Beijing,2025.02.08.07,11918.1196007043
Chongqing,2025.02.08.07,9559.543726362652
East_Inner_Mongolia,2025.02.08.07,6698.23777879949
Fujian,2025.02.08.07,17917.1465559739
Gansu,2025.02.08.07,13884.336301840223
Guangdong,2025.02.08.07,42781.73008928758
Guangxi,2025.02.08.07,16230.2991954752
Guizhou,2025.02.08.07,15627.066547678176
Hainan,2025.02.08.07,2738.339423003305
Hebei,2025.02.08.07,36107.1575017127
Heilongjiang,2025.02.08.07,7895.021450363067
Henan,2025.02.08.07,33193.60174615373
Hubei,2025.02.08.07,19336.35716272975
Hunan,2025.02.08.07,17677.268476418274
Jiangsu,2025.02.08.07,56946.42796414092
Jiangxi,2025.02.08.07,13812.293116890974
Jilin,2025.02.08.07,8434.776212330267
Liaoning,2025.02.08.07,24814.32984789175
Ningxia,2025.02.08.07,9982.354364022154
Qinghai,2025.02.08.07,8478.755496665228
Shaanxi,2025.02.08.07,15981.340369756024
Shandong,2025.02.08.07,37250.0
Shanghai,2025.02.08.07,15140.7778103083
Shanxi,2025.02.08.07,23359.406189623376
Sichuan,2025.02.08.07,22115.28914008088
Tianjin,2025.02.08.07,7125.0
Tibet,2025.02.08.07,639.3566511595058
West_Inner_Mongolia,2025.02.08.07,30252.992798159277
Xinjiang,2025.02.08.07,32193.1757412921
Yunnan,2025.02.08.07,13900.34301176185
Zhejiang,2025.02.08.07,37206.2586155519
Anhui,2025.02.08.08,22492.363015998
Beijing,2025.02.08.08,12754.9969701538
Chongqing,2025.02.08.08,9645.31297471371
East_Inner_Mongolia,2025.02.08.08,6920.062300596865
Fujian,2025.02.08.08,18100.3910648507
Gansu,2025.02.08.08,14175.4916671648
Guangdong,2025.02.08.08,43785.1373074492
Guangxi,2025.02.08.08,16725.4701361396
Guizhou,2025.02.08.08,16646.2375958074
Hainan,2025.02.08.08,3004.9370298447
Hebei,2025.02.08.08,37473.9859688009
Heilongjiang,2025.02.08.08,8547.76694867305
Henan,2025.02.08.08,33463.4111398508
Hubei,2025.02.08.08,19360.4341843769
Hunan,2025.02.08.08,17979.6448985357
Jiangsu,2025.02.08.08,58232.8753993239
Jiangxi,2025.02.08.08,13815.9315171212
Jilin,2025.02.08.08,8919.97434098602
Liaoning,2025.02.08.08,25277.5923752527
Ningxia,2025.02.08.08,9994.01206212934
Qinghai,2025.02.08.08,8523.30248945866
Shaanxi,2025.02.08.08,16282.1589930846
Shandong,2025.02.08.08,38000.0
Shanghai,2025.02.08.08,15943.8573449341
Shanxi,2025.02.08.08,23697.0252138946
Sichuan,2025.02.08.08,22314.7582839081
Tianjin,2025.02.08.08,7500.0
Tibet,2025.02.08.08,652.475534879341
West_Inner_Mongolia,2025.02.08.08,30509.4871321299
Xinjiang,2025.02.08.08,32385.1561764578
Yunnan,2025.02.08.08,14503.0813067667
Zhejiang,2025.02.08.08,37941.6781540692
Anhui,2025.02.08.09,23514.5279934739
Beijing,2025.02.08.09,13555.015289357623
Chongqing,2025.02.08.09,10256.466232812458
East_Inner_Mongolia,2025.02.08.09,7005.972417285737
Fujian,2025.02.08.09,18982.95434144613
Gansu,2025.02.08.09,14398.341573185726
Guangdong,2025.02.08.09,45594.88678847373
Guangxi,2025.02.08.09,17616.611807367073
Guizhou,2025.02.08.09,17269.0902695646
Hainan,2025.02.08.09,3071.35385508933
Hebei,2025.02.08.09,39845.3417307419
Heilongjiang,2025.02.08.09,8401.196390119905
Henan,2025.02.08.09,35195.318594449425
Hubei,2025.02.08.09,20216.89095087665
Hunan,2025.02.08.09,19104.4874035461
Jiangsu,2025.02.08.09,60517.56632617098
Jiangxi,2025.02.08.09,14503.7562919198
Jilin,2025.02.08.09,9047.918745930874
Liaoning,2025.02.08.09,25585.60588686688
Ningxia,2025.02.08.09,10024.355776639057
Qinghai,2025.02.08.09,8495.394333895734
Shaanxi,2025.02.08.09,17392.1392507976
Shandong,2025.02.08.09,41000.0
Shanghai,2025.02.08.09,16859.974719239024
Shanxi,2025.02.08.09,24445.590896664675
Sichuan,2025.02.08.09,24682.189926661875
Tianjin,2025.02.08.09,7500.0
Tibet,2025.02.08.09,714.3566511595058
West_Inner_Mongolia,2025.02.08.09,30809.67777569457
Xinjiang,2025.02.08.09,32885.81744974072
Yunnan,2025.02.08.09,15004.906005557476
Zhejiang,2025.02.08.09,38731.76287585348
Anhui,2025.02.08.10,24536.6929709498
Beijing,2025.02.08.10,14355.03360856145
Chongqing,2025.02.08.10,10867.619490911206
East_Inner_Mongolia,2025.02.08.10,7091.882533974608
Fujian,2025.02.08.10,19865.51761804155
Gansu,2025.02.08.10,14621.19147920665
Guangdong,2025.02.08.10,47404.63626949825
Guangxi,2025.02.08.10,18507.75347859455
Guizhou,2025.02.08.10,17891.942943321803
Hainan,2025.02.08.10,3137.77068033396
Hebei,2025.02.08.10,42216.6974926829
Heilongjiang,2025.02.08.10,8254.625831566762
Henan,2025.02.08.10,36927.226049048055
Hubei,2025.02.08.10,21073.3477173764
Hunan,2025.02.08.10,20229.3299085565
Jiangsu,2025.02.08.10,62802.25725301805
Jiangxi,2025.02.08.10,15191.5810667184
Jilin,2025.02.08.10,9175.86315087573
