hydro_project,timeseries,hydro_avg_flow_per_mw,hydro_min_flow_per_mw
Guangxi-Hydro_Pumped,2030.08.23,0.869281,0.434641
Guangxi-Hydro_Pumped,2030.09.07,0.546405,0.273203
Guangxi-Hydro_Pumped,2030.10.31,0.327451,0.163725
Guangxi-Hydro_Pumped,2030.11.12,0.23268,0.11634
Guangxi-Hydro_Pumped,2030.12.08,0.145098,0.072549
Guangxi-Hydro_Pumped,2035.01.26,0.118301,0.05915
Guangxi-Hydro_Pumped,2035.02.24,0.124837,0.062418
Guangxi-Hydro_Pumped,2035.03.29,0.163399,0.081699
Guangxi-Hydro_Pumped,2035.04.12,0.294118,0.147059
Guangxi-Hydro_Pumped,2035.05.28,0.562092,0.281046
Guangxi-Hydro_Pumped,2035.06.28,0.921569,0.460784
Guangxi-Hydro_Pumped,2035.07.12,0.948,0.474
Guangxi-Hydro_Pumped,2035.08.10,0.869281,0.434641
Guangxi-Hydro_Pumped,2035.09.29,0.546405,0.273203
Guangxi-Hydro_Pumped,2035.10.20,0.327451,0.163725
Guangxi-Hydro_Pumped,2035.11.14,0.23268,0.11634
Guangxi-Hydro_Pumped,2035.12.25,0.145098,0.072549
Guangxi-Hydro_Pumped,2040.01.02,0.118301,0.05915
Guangxi-Hydro_Pumped,2040.02.07,0.124837,0.062418
Guangxi-Hydro_Pumped,2040.03.07,0.163399,0.081699
Guangxi-Hydro_Pumped,2040.04.19,0.294118,0.147059
Guangxi-Hydro_Pumped,2040.05.19,0.562092,0.281046
Guangxi-Hydro_Pumped,2040.06.26,0.921569,0.460784
Guangxi-Hydro_Pumped,2040.07.24,0.948,0.474
Guangxi-Hydro_Pumped,2040.08.26,0.869281,0.434641
Guangxi-Hydro_Pumped,2040.09.10,0.546405,0.273203
Guangxi-Hydro_Pumped,2040.10.13,0.327451,0.163725
Guangxi-Hydro_Pumped,2040.11.11,0.23268,0.11634
Guangxi-Hydro_Pumped,2040.12.19,0.145098,0.072549
Guangxi-Hydro_Pumped,2045.01.23,0.118301,0.05915
Guangxi-Hydro_Pumped,2045.02.05,0.124837,0.062418
Guangxi-Hydro_Pumped,2045.03.19,0.163399,0.081699
Guangxi-Hydro_Pumped,2045.04.22,0.294118,0.147059
Guangxi-Hydro_Pumped,2045.05.29,0.562092,0.281046
Guangxi-Hydro_Pumped,2045.06.25,0.921569,0.460784
Guangxi-Hydro_Pumped,2045.07.07,0.948,0.474
Guangxi-Hydro_Pumped,2045.08.14,0.869281,0.434641
Guangxi-Hydro_Pumped,2045.09.17,0.546405,0.273203
Guangxi-Hydro_Pumped,2045.10.27,0.327451,0.163725
Guangxi-Hydro_Pumped,2045.11.02,0.23268,0.11634
Guangxi-Hydro_Pumped,2045.12.03,0.145098,0.072549
Guangxi-Hydro_Pumped,2050.01.04,0.118301,0.05915
Guangxi-Hydro_Pumped,2050.02.03,0.124837,0.062418
Guangxi-Hydro_Pumped,2050.03.16,0.163399,0.081699
Guangxi-Hydro_Pumped,2050.04.29,0.294118,0.147059
Guangxi-Hydro_Pumped,2050.05.17,0.562092,0.281046
Guangxi-Hydro_Pumped,2050.06.12,0.921569,0.460784
Guangxi-Hydro_Pumped,2050.07.23,0.948,0.474
Guangxi-Hydro_Pumped,2050.08.20,0.869281,0.434641
Guangxi-Hydro_Pumped,2050.09.13,0.546405,0.273203
Guangxi-Hydro_Pumped,2050.10.22,0.327451,0.163725
Guangxi-Hydro_Pumped,2050.11.29,0.23268,0.11634
Guangxi-Hydro_Pumped,2050.12.12,0.145098,0.072549
Guangxi-Hydro_Pumped,2055.01.27,0.118301,0.05915
Guangxi-Hydro_Pumped,2055.02.15,0.124837,0.062418
Guangxi-Hydro_Pumped,2055.03.16,0.163399,0.081699
Guangxi-Hydro_Pumped,2055.04.06,0.294118,0.147059
Guangxi-Hydro_Pumped,2055.05.13,0.562092,0.281046
Guangxi-Hydro_Pumped,2055.06.09,0.921569,0.460784
Guangxi-Hydro_Pumped,2055.07.15,0.948,0.474
Guangxi-Hydro_Pumped,2055.08.24,0.869281,0.434641
Guangxi-Hydro_Pumped,2055.09.26,0.546405,0.273203
Guangxi-Hydro_Pumped,2055.10.07,0.327451,0.163725
Guangxi-Hydro_Pumped,2055.11.16,0.23268,0.11634
Guangxi-Hydro_Pumped,2055.12.24,0.145098,0.072549
Guangxi-Hydro_Pumped,2060.01.08,0.118301,0.05915
Guangxi-Hydro_Pumped,2060.02.09,0.124837,0.062418
Guangxi-Hydro_Pumped,2060.03.06,0.163399,0.081699
Guangxi-Hydro_Pumped,2060.04.18,0.294118,0.147059
Guangxi-Hydro_Pumped,2060.05.12,0.562092,0.281046
Guangxi-Hydro_Pumped,2060.06.14,0.921569,0.460784
Guangxi-Hydro_Pumped,2060.07.24,0.948,0.474
Guangxi-Hydro_Pumped,2060.08.25,0.869281,0.434641
Guangxi-Hydro_Pumped,2060.09.12,0.546405,0.273203
Guangxi-Hydro_Pumped,2060.10.25,0.327451,0.163725
Guangxi-Hydro_Pumped,2060.11.19,0.23268,0.11634
Guangxi-Hydro_Pumped,2060.12.09,0.145098,0.072549
Guizhou-Hydro_NonPumped,2025.01.22,0.140312,0.070156
Guizhou-Hydro_NonPumped,2025.02.08,0.124722,0.062361
Guizhou-Hydro_NonPumped,2025.03.21,0.131403,0.065702
Guizhou-Hydro_NonPumped,2025.04.11,0.184855,0.092428
Guizhou-Hydro_NonPumped,2025.05.22,0.30735,0.153675
Guizhou-Hydro_NonPumped,2025.06.16,0.567929,0.283964
Guizhou-Hydro_NonPumped,2025.07.22,0.948,0.474
Guizhou-Hydro_NonPumped,2025.08.19,0.948,0.474
Guizhou-Hydro_NonPumped,2025.09.20,0.908686,0.454343
Guizhou-Hydro_NonPumped,2025.10.26,0.616927,0.308463
Guizhou-Hydro_NonPumped,2025.11.19,0.32294,0.16147
Guizhou-Hydro_NonPumped,2025.12.16,0.191537,0.095768
Guizhou-Hydro_NonPumped,2030.01.28,0.140312,0.070156
Guizhou-Hydro_NonPumped,2030.02.14,0.124722,0.062361
Guizhou-Hydro_NonPumped,2030.03.24,0.131403,0.065702
Guizhou-Hydro_NonPumped,2030.04.15,0.184855,0.092428
Guizhou-Hydro_NonPumped,2030.05.06,0.30735,0.153675
Guizhou-Hydro_NonPumped,2030.06.19,0.567929,0.283964
Guizhou-Hydro_NonPumped,2030.07.01,0.948,0.474
Guizhou-Hydro_NonPumped,2030.08.23,0.948,0.474
Guizhou-Hydro_NonPumped,2030.09.07,0.908686,0.454343
Guizhou-Hydro_NonPumped,2030.10.31,0.616927,0.308463
Guizhou-Hydro_NonPumped,2030.11.12,0.32294,0.16147
Guizhou-Hydro_NonPumped,2030.12.08,0.191537,0.095768
Guizhou-Hydro_NonPumped,2035.01.26,0.140312,0.070156
Guizhou-Hydro_NonPumped,2035.02.24,0.124722,0.062361
Guizhou-Hydro_NonPumped,2035.03.29,0.131403,0.065702
Guizhou-Hydro_NonPumped,2035.04.12,0.184855,0.092428
Guizhou-Hydro_NonPumped,2035.05.28,0.30735,0.153675
Guizhou-Hydro_NonPumped,2035.06.28,0.567929,0.283964
Guizhou-Hydro_NonPumped,2035.07.12,0.948,0.474
Guizhou-Hydro_NonPumped,2035.08.10,0.948,0.474
Guizhou-Hydro_NonPumped,2035.09.29,0.908686,0.454343
Guizhou-Hydro_NonPumped,2035.10.20,0.616927,0.308463
Guizhou-Hydro_NonPumped,2035.11.14,0.32294,0.16147
Guizhou-Hydro_NonPumped,2035.12.25,0.191537,0.095768
Guizhou-Hydro_NonPumped,2040.01.02,0.140312,0.070156
Guizhou-Hydro_NonPumped,2040.02.07,0.124722,0.062361
Guizhou-Hydro_NonPumped,2040.03.07,0.131403,0.065702
Guizhou-Hydro_NonPumped,2040.04.19,0.184855,0.092428
Guizhou-Hydro_NonPumped,2040.05.19,0.30735,0.153675
Guizhou-Hydro_NonPumped,2040.06.26,0.567929,0.283964
Guizhou-Hydro_NonPumped,2040.07.24,0.948,0.474
Guizhou-Hydro_NonPumped,2040.08.26,0.948,0.474
Guizhou-Hydro_NonPumped,2040.09.10,0.908686,0.454343
Guizhou-Hydro_NonPumped,2040.10.13,0.616927,0.308463
Guizhou-Hydro_NonPumped,2040.11.11,0.32294,0.16147
Guizhou-Hydro_NonPumped,2040.12.19,0.191537,0.095768
Guizhou-Hydro_NonPumped,2045.01.23,0.140312,0.070156
Guizhou-Hydro_NonPumped,2045.02.05,0.124722,0.062361
Guizhou-Hydro_NonPumped,2045.03.19,0.131403,0.065702
Guizhou-Hydro_NonPumped,2045.04.22,0.184855,0.092428
Guizhou-Hydro_NonPumped,2045.05.29,0.30735,0.153675
Guizhou-Hydro_NonPumped,2045.06.25,0.567929,0.283964
Guizhou-Hydro_NonPumped,2045.07.07,0.948,0.474
Guizhou-Hydro_NonPumped,2045.08.14,0.948,0.474
Guizhou-Hydro_NonPumped,2045.09.17,0.908686,0.454343
Guizhou-Hydro_NonPumped,2045.10.27,0.616927,0.308463
Guizhou-Hydro_NonPumped,2045.11.02,0.32294,0.16147
Guizhou-Hydro_NonPumped,2045.12.03,0.191537,0.095768
Guizhou-Hydro_NonPumped,2050.01.04,0.140312,0.070156
Guizhou-Hydro_NonPumped,2050.02.03,0.124722,0.062361
Guizhou-Hydro_NonPumped,2050.03.16,0.131403,0.065702
Guizhou-Hydro_NonPumped,2050.04.29,0.184855,0.092428
Guizhou-Hydro_NonPumped,2050.05.17,0.30735,0.153675
Guizhou-Hydro_NonPumped,2050.06.12,0.567929,0.283964
Guizhou-Hydro_NonPumped,2050.07.23,0.948,0.474
Guizhou-Hydro_NonPumped,2050.08.20,0.948,0.474
Guizhou-Hydro_NonPumped,2050.09.13,0.908686,0.454343
Guizhou-Hydro_NonPumped,2050.10.22,0.616927,0.308463
Guizhou-Hydro_NonPumped,2050.11.29,0.32294,0.16147
Guizhou-Hydro_NonPumped,2050.12.12,0.191537,0.095768
Guizhou-Hydro_NonPumped,2055.01.27,0.140312,0.070156
Guizhou-Hydro_NonPumped,2055.02.15,0.124722,0.062361
Guizhou-Hydro_NonPumped,2055.03.16,0.131403,0.065702
Guizhou-Hydro_NonPumped,2055.04.06,0.184855,0.092428
Guizhou-Hydro_NonPumped,2055.05.13,0.30735,0.153675
Guizhou-Hydro_NonPumped,2055.06.09,0.567929,0.283964
Guizhou-Hydro_NonPumped,2055.07.15,0.948,0.474
Guizhou-Hydro_NonPumped,2055.08.24,0.948,0.474
Guizhou-Hydro_NonPumped,2055.09.26,0.908686,0.454343
Guizhou-Hydro_NonPumped,2055.10.07,0.616927,0.308463
Guizhou-Hydro_NonPumped,2055.11.16,0.32294,0.16147
Guizhou-Hydro_NonPumped,2055.12.24,0.191537,0.095768
Guizhou-Hydro_NonPumped,2060.01.08,0.140312,0.070156
Guizhou-Hydro_NonPumped,2060.02.09,0.124722,0.062361
Guizhou-Hydro_NonPumped,2060.03.06,0.131403,0.065702
Guizhou-Hydro_NonPumped,2060.04.18,0.184855,0.092428
Guizhou-Hydro_NonPumped,2060.05.12,0.30735,0.153675
Guizhou-Hydro_NonPumped,2060.06.14,0.567929,0.283964
Guizhou-Hydro_NonPumped,2060.07.24,0.948,0.474
Guizhou-Hydro_NonPumped,2060.08.25,0.948,0.474
Guizhou-Hydro_NonPumped,2060.09.12,0.908686,0.454343
Guizhou-Hydro_NonPumped,2060.10.25,0.616927,0.308463
Guizhou-Hydro_NonPumped,2060.11.19,0.32294,0.16147
Guizhou-Hydro_NonPumped,2060.12.09,0.191537,0.095768
Guizhou-Hydro_Pumped,2025.01.22,0.140312,0.070156
Guizhou-Hydro_Pumped,2025.02.08,0.124722,0.062361
Guizhou-Hydro_Pumped,2025.03.21,0.131403,0.065702
Guizhou-Hydro_Pumped,2025.04.11,0.184855,0.092428
Guizhou-Hydro_Pumped,2025.05.22,0.30735,0.153675
Guizhou-Hydro_Pumped,2025.06.16,0.567929,0.283964
Guizhou-Hydro_Pumped,2025.07.22,0.948,0.474
Guizhou-Hydro_Pumped,2025.08.19,0.948,0.474
Guizhou-Hydro_Pumped,2025.09.20,0.908686,0.454343
Guizhou-Hydro_Pumped,2025.10.26,0.616927,0.308463
Guizhou-Hydro_Pumped,2025.11.19,0.32294,0.16147
Guizhou-Hydro_Pumped,2025.12.16,0.191537,0.095768
Guizhou-Hydro_Pumped,2030.01.28,0.140312,0.070156
Guizhou-Hydro_Pumped,2030.02.14,0.124722,0.062361
Guizhou-Hydro_Pumped,2030.03.24,0.131403,0.065702
Guizhou-Hydro_Pumped,2030.04.15,0.184855,0.092428
Guizhou-Hydro_Pumped,2030.05.06,0.30735,0.153675
Guizhou-Hydro_Pumped,2030.06.19,0.567929,0.283964
Guizhou-Hydro_Pumped,2030.07.01,0.948,0.474
Guizhou-Hydro_Pumped,2030.08.23,0.948,0.474
Guizhou-Hydro_Pumped,2030.09.07,0.908686,0.454343
Guizhou-Hydro_Pumped,2030.10.31,0.616927,0.308463
Guizhou-Hydro_Pumped,2030.11.12,0.32294,0.16147
Guizhou-Hydro_Pumped,2030.12.08,0.191537,0.095768
Guizhou-Hydro_Pumped,2035.01.26,0.140312,0.070156
Guizhou-Hydro_Pumped,2035.02.24,0.124722,0.062361
Guizhou-Hydro_Pumped,2035.03.29,0.131403,0.065702
Guizhou-Hydro_Pumped,2035.04.12,0.184855,0.092428
Guizhou-Hydro_Pumped,2035.05.28,0.30735,0.153675
Guizhou-Hydro_Pumped,2035.06.28,0.567929,0.283964
Guizhou-Hydro_Pumped,2035.07.12,0.948,0.474
Guizhou-Hydro_Pumped,2035.08.10,0.948,0.474
Guizhou-Hydro_Pumped,2035.09.29,0.908686,0.454343
Guizhou-Hydro_Pumped,2035.10.20,0.616927,0.308463
Guizhou-Hydro_Pumped,2035.11.14,0.32294,0.16147
Guizhou-Hydro_Pumped,2035.12.25,0.191537,0.095768
Guizhou-Hydro_Pumped,2040.01.02,0.140312,0.070156
Guizhou-Hydro_Pumped,2040.02.07,0.124722,0.062361
Guizhou-Hydro_Pumped,2040.03.07,0.131403,0.065702
Guizhou-Hydro_Pumped,2040.04.19,0.184855,0.092428
Guizhou-Hydro_Pumped,2040.05.19,0.30735,0.153675
Guizhou-Hydro_Pumped,2040.06.26,0.567929,0.283964
Guizhou-Hydro_Pumped,2040.07.24,0.948,0.474
Guizhou-Hydro_Pumped,2040.08.26,0.948,0.474
Guizhou-Hydro_Pumped,2040.09.10,0.908686,0.454343
Guizhou-Hydro_Pumped,2040.10.13,0.616927,0.308463
Guizhou-Hydro_Pumped,2040.11.11,0.32294,0.16147
Guizhou-Hydro_Pumped,2040.12.19,0.191537,0.095768
Guizhou-Hydro_Pumped,2045.01.23,0.140312,0.070156
Guizhou-Hydro_Pumped,2045.02.05,0.124722,0.062361
Guizhou-Hydro_Pumped,2045.03.19,0.131403,0.065702
Guizhou-Hydro_Pumped,2045.04.22,0.184855,0.092428
Guizhou-Hydro_Pumped,2045.05.29,0.30735,0.153675
Guizhou-Hydro_Pumped,2045.06.25,0.567929,0.283964
Guizhou-Hydro_Pumped,2045.07.07,0.948,0.474
Guizhou-Hydro_Pumped,2045.08.14,0.948,0.474
Guizhou-Hydro_Pumped,2045.09.17,0.908686,0.454343
Guizhou-Hydro_Pumped,2045.10.27,0.616927,0.308463
Guizhou-Hydro_Pumped,2045.11.02,0.32294,0.16147
Guizhou-Hydro_Pumped,2045.12.03,0.191537,0.095768
Guizhou-Hydro_Pumped,2050.01.04,0.140312,0.070156
Guizhou-Hydro_Pumped,2050.02.03,0.124722,0.062361
Guizhou-Hydro_Pumped,2050.03.16,0.131403,0.065702
Guizhou-Hydro_Pumped,2050.04.29,0.184855,0.092428
Guizhou-Hydro_Pumped,2050.05.17,0.30735,0.153675
Guizhou-Hydro_Pumped,2050.06.12,0.567929,0.283964
Guizhou-Hydro_Pumped,2050.07.23,0.948,0.474
Guizhou-Hydro_Pumped,2050.08.20,0.948,0.474
Guizhou-Hydro_Pumped,2050.09.13,0.908686,0.454343
Guizhou-Hydro_Pumped,2050.10.22,0.616927,0.308463
Guizhou-Hydro_Pumped,2050.11.29,0.32294,0.16147
Guizhou-Hydro_Pumped,2050.12.12,0.191537,0.095768
Guizhou-Hydro_Pumped,2055.01.27,0.140312,0.070156
Guizhou-Hydro_Pumped,2055.02.15,0.124722,0.062361
Guizhou-Hydro_Pumped,2055.03.16,0.131403,0.065702
Guizhou-Hydro_Pumped,2055.04.06,0.184855,0.092428
Guizhou-Hydro_Pumped,2055.05.13,0.30735,0.153675
Guizhou-Hydro_Pumped,2055.06.09,0.567929,0.283964
Guizhou-Hydro_Pumped,2055.07.15,0.948,0.474
Guizhou-Hydro_Pumped,2055.08.24,0.948,0.474
Guizhou-Hydro_Pumped,2055.09.26,0.908686,0.454343
Guizhou-Hydro_Pumped,2055.10.07,0.616927,0.308463
Guizhou-Hydro_Pumped,2055.11.16,0.32294,0.16147
Guizhou-Hydro_Pumped,2055.12.24,0.191537,0.095768
Guizhou-Hydro_Pumped,2060.01.08,0.140312,0.070156
Guizhou-Hydro_Pumped,2060.02.09,0.124722,0.062361
Guizhou-Hydro_Pumped,2060.03.06,0.131403,0.065702
Guizhou-Hydro_Pumped,2060.04.18,0.184855,0.092428
Guizhou-Hydro_Pumped,2060.05.12,0.30735,0.153675
Guizhou-Hydro_Pumped,2060.06.14,0.567929,0.283964
Guizhou-Hydro_Pumped,2060.07.24,0.948,0.474
Guizhou-Hydro_Pumped,2060.08.25,0.948,0.474
Guizhou-Hydro_Pumped,2060.09.12,0.908686,0.454343
Guizhou-Hydro_Pumped,2060.10.25,0.616927,0.308463
Guizhou-Hydro_Pumped,2060.11.19,0.32294,0.16147
Guizhou-Hydro_Pumped,2060.12.09,0.191537,0.095768
Hainan-Hydro_NonPumped,2025.01.22,0.118362,0.059181
Hainan-Hydro_NonPumped,2025.02.08,0.124806,0.062403
Hainan-Hydro_NonPumped,2025.03.21,0.16339,0.081695
Hainan-Hydro_NonPumped,2025.04.11,0.29407,0.147035
Hainan-Hydro_NonPumped,2025.05.22,0.562118,0.281059
Hainan-Hydro_NonPumped,2025.06.16,0.921609,0.460804
Hainan-Hydro_NonPumped,2025.07.22,0.948,0.474
Hainan-Hydro_NonPumped,2025.08.19,0.869321,0.43466
Hainan-Hydro_NonPumped,2025.09.20,0.546374,0.273187
Hainan-Hydro_NonPumped,2025.10.26,0.327433,0.163716
Hainan-Hydro_NonPumped,2025.11.19,0.232645,0.116323
Hainan-Hydro_NonPumped,2025.12.16,0.145036,0.072518
Hainan-Hydro_NonPumped,2030.01.28,0.118362,0.059181
Hainan-Hydro_NonPumped,2030.02.14,0.124806,0.062403
Hainan-Hydro_NonPumped,2030.03.24,0.16339,0.081695
Hainan-Hydro_NonPumped,2030.04.15,0.29407,0.147035
Hainan-Hydro_NonPumped,2030.05.06,0.562118,0.281059
Hainan-Hydro_NonPumped,2030.06.19,0.921609,0.460804
Hainan-Hydro_NonPumped,2030.07.01,0.948,0.474
Hainan-Hydro_NonPumped,2030.08.23,0.869321,0.43466
Hainan-Hydro_NonPumped,2030.09.07,0.546374,0.273187
Hainan-Hydro_NonPumped,2030.10.31,0.327433,0.163716
Hainan-Hydro_NonPumped,2030.11.12,0.232645,0.116323
Hainan-Hydro_NonPumped,2030.12.08,0.145036,0.072518
Hainan-Hydro_NonPumped,2035.01.26,0.118362,0.059181
Hainan-Hydro_NonPumped,2035.02.24,0.124806,0.062403
Hainan-Hydro_NonPumped,2035.03.29,0.16339,0.081695
Hainan-Hydro_NonPumped,2035.04.12,0.29407,0.147035
Hainan-Hydro_NonPumped,2035.05.28,0.562118,0.281059
Hainan-Hydro_NonPumped,2035.06.28,0.921609,0.460804
Hainan-Hydro_NonPumped,2035.07.12,0.948,0.474
Hainan-Hydro_NonPumped,2035.08.10,0.869321,0.43466
Hainan-Hydro_NonPumped,2035.09.29,0.546374,0.273187
Hainan-Hydro_NonPumped,2035.10.20,0.327433,0.163716
Hainan-Hydro_NonPumped,2035.11.14,0.232645,0.116323
Hainan-Hydro_NonPumped,2035.12.25,0.145036,0.072518
Hainan-Hydro_NonPumped,2040.01.02,0.118362,0.059181
Hainan-Hydro_NonPumped,2040.02.07,0.124806,0.062403
Hainan-Hydro_NonPumped,2040.03.07,0.16339,0.081695
Hainan-Hydro_NonPumped,2040.04.19,0.29407,0.147035
Hainan-Hydro_NonPumped,2040.05.19,0.562118,0.281059
Hainan-Hydro_NonPumped,2040.06.26,0.921609,0.460804
Hainan-Hydro_NonPumped,2040.07.24,0.948,0.474
Hainan-Hydro_NonPumped,2040.08.26,0.869321,0.43466
Hainan-Hydro_NonPumped,2040.09.10,0.546374,0.273187
Hainan-Hydro_NonPumped,2040.10.13,0.327433,0.163716
Hainan-Hydro_NonPumped,2040.11.11,0.232645,0.116323
Hainan-Hydro_NonPumped,2040.12.19,0.145036,0.072518
Hainan-Hydro_NonPumped,2045.01.23,0.118362,0.059181
Hainan-Hydro_NonPumped,2045.02.05,0.124806,0.062403
Hainan-Hydro_NonPumped,2045.03.19,0.16339,0.081695
Hainan-Hydro_NonPumped,2045.04.22,0.29407,0.147035
Hainan-Hydro_NonPumped,2045.05.29,0.562118,0.281059
Hainan-Hydro_NonPumped,2045.06.25,0.921609,0.460804
Hainan-Hydro_NonPumped,2045.07.07,0.948,0.474
Hainan-Hydro_NonPumped,2045.08.14,0.869321,0.43466
Hainan-Hydro_NonPumped,2045.09.17,0.546374,0.273187
Hainan-Hydro_NonPumped,2045.10.27,0.327433,0.163716
Hainan-Hydro_NonPumped,2045.11.02,0.232645,0.116323
Hainan-Hydro_NonPumped,2045.12.03,0.145036,0.072518
